Id,Action
10208,0.8826205023761032
10209,0.06478275627970129
1021,0.9075865580448065
10210,0.6719110658520027
10211,0.06965376782077393
10212,0.8884928716904277
10213,0.35668703326544465
10214,0.12257298031228785
10215,0.4690427698574338
10216,0.9887304820095044
10217,0.5257467752885269
10218,0.9006109979633401
10219,0.8081636116768499
1022,0.25543109300746775
10220,0.4942294636795655
10221,0.12016293279022404
10222,0.3035980991174474
10223,0.5018839103869653
10224,0.9314154786150712
10225,0.25363204344874407
10226,0.14163272233537
10227,0.9880176510522742
10228,0.8357094365241005
10229,0.21478275627970128
1023,0.5579938900203666
10230,0.951714188730482
10231,0.26597080787508487
10232,0.6855227427019688
10233,0.506500339443313
10234,0.1292090970807875
10235,0.07277664630006789
10236,0.18144942294636796
10237,0.47012898845892737
10238,0.32589952477936185
10239,0.6873217922606925
1024,0.7291072640868975
10240,0.015156143923964699
10241,0.7890359809911744
10242,0.6594704684317719
10243,0.11481670061099797
10244,0.7245587236931432
10245,0.13996945010183298
10246,0.7863374066530889
10247,0.2320264765784114
10248,0.0832315003394433
10249,0.25084860828241684
1025,0.29285471826205023
10250,0.2977936184657162
10251,0.3627630685675492
10252,0.20644942294636795
10253,0.596622539035981
10254,0.9417006109979633
10255,0.6167006109979634
10256,0.6235913102511881
10257,0.6276646300067888
10258,0.6280210454854039
10259,0.835183299389002
1026,0.14580787508486082
10260,0.004361846571622539
10261,0.7857773251866939
10262,0.13408010862186015
10263,0.8396639511201629
10264,0.4413951120162933
10265,0.2389511201629328
10266,0.4711982348947726
10267,0.6064154786150713
10268,0.9323998642226748
10269,0.2750848608282417
1027,0.6017820773930753
10270,0.9013747454175153
10271,0.7171249151391718
10272,0.7614222674813306
10273,0.4297522063815343
10274,0.8684147997284454
10275,0.456704005431093
10276,0.9249151391717583
10277,0.16463000678886625
10278,0.012525458248472504
10279,0.05924983027834352
1028,0.6514765784114053
10280,0.5831975560081466
10281,0.6038357094365241
10282,0.4110488798370672
10283,0.9159198913781399
10284,0.5794467073998643
10285,0.5267990495587237
10286,0.7910047522063816
10287,0.20819755600814663
10288,0.7086897488119484
10289,0.4562287847929396
1029,0.8437881873727088
10290,0.2756109979633401
10291,0.2001866938221317
10292,0.9053122878479294
10293,0.014477257298031228
10294,0.2706211812627291
10295,0.45816361167685
10296,0.796724372029871
10297,0.918092328581127
10298,0.3672267481330618
10299,0.8846911065852002
103,0.884979633401222
1030,0.49927019687712154
10300,0.811490156143924
10301,0.24714867617107944
10302,0.06749830278343516
10303,0.7354039375424304
10304,0.2015274949083503
10305,0.30414120841819414
10306,0.4312966734555329
10307,0.8783095723014257
10308,0.42963340122199595
10309,0.5937033265444671
1031,0.360132382892057
10310,0.7262729124236252
10311,0.24207399864222676
10312,0.30509164969450103
10313,0.5773082145281738
10314,0.8583672776646301
10315,0.6211812627291242
10316,0.14443312966734556
10317,0.3420061099796334
10318,0.12170739986422267
10319,0.5323489477257298
1032,0.9684826883910387
10320,0.5524779361846571
10321,0.4889511201629328
10322,0.4505940257976918
10323,0.6902070604209097
10324,0.07345553292600136
10325,0.1388662593346911
10326,0.7084521384928717
10327,0.39969450101832993
10328,0.4934147997284454
10329,0.4903598099117447
1033,0.9114562118126273
10330,0.9151561439239647
10331,0.5442634080108621
10332,0.7484725050916496
10333,0.07057026476578411
10334,0.9543788187372709
10335,0.17021384928716904
10336,0.7086727766463
10337,0.7742023082145282
10338,0.9792600135777325
10339,0.2651052274270197
1034,0.30446367956551257
10340,0.7608791581805838
10341,0.8466734555329261
10342,0.9312966734555329
10343,0.16605566870332655
10344,0.2414460285132383
10345,0.2927019687712152
10346,0.08333333333333333
10347,0.5915648336727767
10348,0.20444670739986423
10349,0.8695349626612355
1035,0.9370841819416158
10350,0.17194501018329938
10351,0.7825526137135098
10352,0.4281398506449423
10353,0.13778004073319755
10354,0.13021045485403937
10355,0.2259674134419552
10356,0.3125254582484725
10357,0.2739816700610998
10358,0.10855397148676171
10359,0.40728105906313644
1036,0.9414460285132383
10360,0.23029531568228107
10361,0.628377460964019
10362,0.4009164969450102
10363,0.03231500339443313
10364,0.7375424304141208
10365,0.8644602851323829
10366,0.8963679565512559
10367,0.8855057705363204
10368,0.5006958587915818
10369,0.9710454854039375
1037,0.35797691785471825
10370,0.05312287847929396
10371,0.8227427019687712
10372,0.04236252545824847
10373,0.4625763747454175
10374,0.33652410047522063
10375,0.10286829599456891
10376,0.6163441955193483
10377,0.49896469789545145
10378,0.5148506449422946
10379,0.13555668703326545
1038,0.4718601493550577
10380,0.0738458927359131
10381,0.05247793618465716
10382,0.7737440597420231
10383,0.4452477936184657
10384,0.870213849287169
10385,0.7493720298710116
10386,0.2765784114052953
10387,0.16505431093007467
10388,0.6267481330617787
10389,0.5399524779361846
1039,0.44497623896809235
10390,0.8946707399864222
10391,0.24492532247114732
10392,0.8770875763747454
10393,0.3862355736591989
10394,0.726663272233537
10395,0.6159538357094365
10396,0.2247284453496266
10397,0.8091310251188052
10398,0.02978615071283096
10399,0.19876103190767141
104,0.31520706042090973
1040,0.4034962661235574
10400,0.68346911065852
10401,0.07228445349626612
10402,0.2194161575016972
10403,0.881449422946368
10404,0.610386965376782
10405,0.49638492871690426
10406,0.8993720298710115
10407,0.9202987101154108
10408,0.630091649694501
10409,0.5310590631364562
1041,0.5895960624575696
10410,0.1103530210454854
10411,0.7338764426340801
10412,0.7718940936863544
10413,0.5390529531568228
10414,0.0015105227427019688
10415,0.8230991174473863
10416,0.12143584521384929
10417,0.9538017651052274
10418,0.7566361167684996
10419,0.3578071961982349
1042,0.36541072640868977
10420,0.4925322471147318
10421,0.9692124915139172
10422,0.7158350305498982
10423,0.6355227427019687
10424,0.7688391038696538
10425,0.5591649694501019
10426,0.7412932790224033
10427,0.9173625254582485
10428,0.3291072640868975
10429,0.19847250509164968
1043,0.008180583842498302
10430,0.5290224032586558
10431,0.07995587236931433
10432,0.8373557365919891
10433,0.7088934147997284
10434,0.3809232858112695
10435,0.14957569585879157
10436,0.4213000678886626
10437,0.5414630006788866
10438,0.6574507807196198
10439,0.9276137135098439
1044,0.07639171758316361
10440,0.50816361167685
10441,0.8350644942294637
10442,0.2319246435845214
10443,0.7589952477936185
10444,0.014545145960624575
10445,0.4159877800407332
10446,0.6826714188730482
10447,0.8108621860149355
10448,0.5260013577732519
10449,0.7474881194840461
1045,0.10405634758995248
10450,0.5340801086218602
10451,0.7731330617786829
10452,0.26817718940936863
10453,0.2213509843856076
10454,0.4622708757637475
10455,0.6011541072640869
10456,0.8170400543109301
10457,0.1930244399185336
10458,0.1973183978275628
10459,0.9313645621181262
1046,0.41388323150033945
10460,0.20884249830278342
10461,0.4146469789545146
10462,0.42455872369314324
10463,0.07058723693143246
10464,0.6801255940257976
10465,0.9058044806517311
10466,0.9571283095723014
10467,0.729887983706721
10468,0.09553632043448744
10469,0.5943991853360489
1047,0.3774949083503055
10470,0.49456890699253225
10471,0.6482179226069247
10472,0.9694670739986422
10473,0.7207739307535641
10474,0.15342837746096402
10475,0.6147318397827563
10476,0.15168024439918534
10477,0.6858112695179905
10478,0.8926849966055669
10479,0.9553632043448744
1048,0.4484215885947047
10480,0.27729124236252545
10481,0.2495926680244399
10482,0.9582484725050916
10483,0.20926680244399185
10484,0.904786150712831
10485,0.3276306856754922
10486,0.5023761031907671
10487,0.6853699932111338
10488,0.5594365241004752
10489,0.44550237610319077
1049,0.013153428377460964
10490,0.8688730482009505
10491,0.8621520706042091
10492,0.7443822131704005
10493,0.09811608961303463
10494,0.06196537678207739
10495,0.1658520027155465
10496,0.4355906313645621
10497,0.7279701289884589
10498,0.4815682281059063
10499,0.45385268160217246
105,0.04675831636116769
1050,0.8831466395112016
10500,0.9473693143245078
10501,0.698591310251188
10502,0.060556687033265444
10503,0.7062287847929396
10504,0.738458927359131
10505,0.38667684996605567
10506,0.3710115410726409
10507,0.38654107264086895
10508,0.571215207060421
10509,0.33530210454854037
1051,0.8377800407331976
10510,0.3100644942294637
10511,0.9075695858791581
10512,0.3775797691785472
10513,0.8225050916496945
10514,0.5425831636116768
10515,0.0403428377460964
10516,0.09774270196877122
10517,0.06810930074677529
10518,0.8115919891378139
10519,0.3586727766463001
1052,0.6487949762389681
10520,0.5170061099796334
10521,0.6602172437202987
10522,0.24680923285811268
10523,0.05577053632043449
10524,0.36310251188051595
10525,0.9605227427019688
10526,0.026476578411405296
10527,0.4319246435845214
10528,0.5208418194161575
10529,0.9914969450101833
1053,0.9726408689748812
10530,0.3716564833672777
10531,0.4976917854718262
10532,0.6386456211812628
10533,0.24147997284453496
10534,0.626612355736592
10535,0.4200271554650373
10536,0.8901052274270197
10537,0.21663272233536998
10538,0.18379158180583843
10539,0.19000339443312966
1054,0.18477596741344196
10540,0.48421588594704684
10541,0.856958587915818
10542,0.5124745417515275
10543,0.7238628649015615
10544,0.4610997963340122
10545,0.06435845213849287
10546,0.7313645621181263
10547,0.9377630685675492
10548,0.11293279022403259
10549,0.5118126272912423
1055,0.4260013577732519
10550,0.2520536320434487
10551,0.883418194161575
10552,0.9465376782077393
10553,0.6099626612355736
10554,0.4986591989137814
10555,0.04460285132382892
10556,0.2525288526816022
10557,0.980244399185336
10558,0.8453326544467074
10559,0.22128309572301424
1056,0.39142905634758995
10560,0.09590970807875085
10561,0.5613543788187373
10562,0.40123896809232856
10563,0.7344025797691786
10564,0.7225220638153428
10565,0.6106754921928038
10566,0.4909538357094365
10567,0.3242871690427699
10568,0.7410217243720298
10569,0.5639341479972845
1057,0.16878818737270876
10570,0.23245078071961983
10571,0.9518839103869654
10572,0.38730482009504413
10573,0.34441615750169724
10574,0.9038866259334691
10575,0.655295315682281
10576,0.7921249151391717
10577,0.9139002036659878
10578,0.6948234894772573
10579,0.5003224711473184
1058,0.8600135777325186
10580,0.5836897488119484
10581,0.11663272233536999
10582,0.4378988458927359
10583,0.1425152749490835
10584,0.24378818737270877
10585,0.8673285811269518
10586,0.5075526137135098
10587,0.13409708078750848
10588,0.4760183299389002
10589,0.45999660556687033
1059,0.7777155465037339
10590,0.048200950441276307
10591,0.4949422946367957
10592,0.5570264765784114
10593,0.7805159538357095
10594,0.9756788866259335
10595,0.4108961303462322
10596,0.35835030549898167
10597,0.1391887304820095
10598,0.4153428377460964
10599,0.9092328581126952
106,0.8086897488119484
1060,0.49273591310251186
10600,0.4660896130346232
10601,0.9464188730482009
10602,0.3507976917854718
10603,0.16916157501697215
10604,0.21468092328581126
10605,0.768346911065852
10606,0.12681602172437204
10607,0.15629667345553291
10608,0.13932450780719619
10609,0.7328750848608282
1061,0.4194161575016972
10610,0.41581805838424984
10611,0.46702308214528176
10612,0.0351663272233537
10613,0.9326883910386965
10614,0.1280889341479973
10615,0.06293279022403259
10616,0.46817718940936864
10617,0.13041412084181941
10618,0.42820773930753564
10619,0.32050237610319077
1062,0.19516293279022404
10620,0.22642566191446029
10621,0.9424473862864902
10622,0.1086897488119484
10623,0.34942294636795657
10624,0.16006449422946367
10625,0.6176849966055669
10626,0.8840291921249152
10627,0.5932620502376104
10628,0.27201289884589275
10629,0.04745417515274949
1063,0.42187712152070606
10630,0.08083842498302783
10631,0.5891038696537678
10632,0.9138662593346911
10633,0.3621520706042091
10634,0.7533435166327224
10635,0.7127460964019009
10636,0.032281059063136455
10637,0.22973523421588596
10638,0.3266972165648337
10639,0.8522742701968771
1064,0.28387644263408013
10640,0.21841479972844535
10641,0.7335369993211134
10642,0.6571792260692464
10643,0.45631364562118126
10644,0.3191785471826205
10645,0.2362695179904956
10646,0.15257976917854718
10647,0.6793957909029192
10648,0.07735913102511881
10649,0.6382722335369994
1065,0.9821792260692465
10650,0.8299728445349627
10651,0.5472165648336728
10652,0.44543448744059744
10653,0.08026137135098439
10654,0.2560930074677529
10655,0.8325016972165649
10656,0.4655295315682281
10657,0.2874915139171758
10658,0.20140868974881196
10659,0.9592328581126952
1066,0.881602172437203
10660,0.0027494908350305497
10661,0.34288866259334694
10662,0.1451459606245757
10663,0.1379837067209776
10664,0.6754921928038018
10665,0.4013408010862186
10666,0.20361507128309572
10667,0.49933808553971487
10668,0.5813136456211813
10669,0.9078241683638832
1067,0.7091310251188052
10670,0.7663951120162933
10671,0.14424643584521385
10672,0.3511031907671419
10673,0.7514765784114052
10674,0.8447895451459606
10675,0.06731160896130346
10676,0.5054989816700611
10677,0.7814663951120163
10678,0.2435336048879837
10679,0.6609640190088255
1068,0.2475560081466395
10680,0.3825865580448065
10681,0.43906992532247113
10682,0.9871011541072641
10683,0.9828411405295315
10684,0.4126272912423625
10685,0.11719280380176511
10686,0.46206720977596744
10687,0.8388662593346911
10688,0.17068906992532248
10689,0.0023930753564154784
1069,0.23117786829599457
10690,0.5610319076714189
10691,0.19331296673455534
10692,0.633214528173795
10693,0.2799728445349627
10694,0.831805838424983
10695,0.9535811269517991
10696,0.19360149355057704
10697,0.6826544467073998
10698,0.8896300067888663
10699,0.14319416157501696
107,0.8693991853360489
1070,0.7774949083503055
10700,0.7793957909029192
10701,0.8314833672776646
10702,0.7469110658520027
10703,0.6280719619823489
10704,0.9128818737270876
10705,0.22888662593346912
10706,0.7885947046843177
10707,0.8345553292600135
10708,0.40224032586558045
10709,0.9221656483367278
1071,0.038374066530889345
10710,0.9374745417515274
10711,0.15852002715546504
10712,0.4456381534283775
10713,0.4004412763068568
10714,0.16210115410726408
10715,0.27645960624575694
10716,0.19373727087576376
10717,0.6244908350305499
10718,0.5097589952477937
10719,0.9910556687033265
1072,0.7915139171758316
10720,0.30680583842498305
10721,0.626561439239647
10722,0.1521724372029871
10723,0.8718262050237611
10724,0.18080448065173116
10725,0.9841649694501018
10726,0.721978954514596
10727,0.8611337406653089
10728,0.7598099117447387
10729,0.6650882552613714
1073,0.08126272912423625
10730,0.4626612355736592
10731,0.6357094365241005
10732,0.34799728445349626
10733,0.5875254582484725
10734,0.3691785471826205
10735,0.5313815342837747
10736,0.40336048879837066
10737,0.6090122199592668
10738,0.2358112695179905
10739,0.7274439918533605
1074,0.6293618465716225
10740,0.8232858112695179
10741,0.3418703326544467
10742,0.9071452817379497
10743,0.8393245078071963
10744,0.46707399864222676
10745,0.38531907671418875
10746,0.18718601493550577
10747,0.915325865580448
10748,0.40622878479293956
10749,0.9086558044806518
1075,0.9566700610997964
10750,0.7258316361167685
10751,0.2582315003394433
10752,0.9445519348268839
10753,0.38703326544467076
10754,0.2114222674813306
10755,0.8981330617786829
10756,0.8766972165648337
10757,0.2326714188730482
10758,0.43346911065852
10759,0.5526646300067889
1076,0.7964528173794976
10760,0.12443991853360489
10761,0.7522063815342838
10762,0.0657162253903598
10763,0.6584012219959267
10764,0.5043448744059742
10765,0.5821622539035981
10766,0.6992871690427699
10767,0.7689069925322471
10768,0.17681602172437202
10769,0.8367107942973523
1077,0.40760353021045487
10770,0.11064154786150712
10771,0.4533435166327223
10772,0.24601154107264087
10773,0.02401561439239647
10774,0.826357773251867
10775,0.30168024439918534
10776,0.6878139850644942
10777,0.6779531568228105
10778,0.2707569585879158
10779,0.00731500339443313
1078,0.634775967413442
10780,0.5606415478615071
10781,0.490071283095723
10782,0.19721656483367278
10783,0.1628988458927359
10784,0.7538696537678208
10785,0.18774609640190087
10786,0.08986761710794297
10787,0.25529531568228103
10788,0.5326544467073998
10789,0.0040054310930074674
1079,0.6801595383570944
10790,0.8229463679565513
10791,0.8414630006788866
10792,0.2957909029192125
10793,0.9594195519348269
10794,0.9721656483367278
10795,0.22708757637474541
10796,0.6994908350305499
10797,0.08265444670739987
10798,0.16149015614392395
10799,0.734928716904277
108,0.4671928038017651
1080,0.20330957230142566
10800,0.08136456211812627
10801,0.9354718262050238
10802,0.445112016293279
10803,0.4294806517311609
10804,0.4343516632722335
10805,0.3811778682959946
10806,0.1539714867617108
10807,0.0670061099796334
10808,0.5745247793618465
10809,0.7537847929395791
1081,0.9734725050916497
10810,0.7296843177189409
10811,0.42525458248472503
10812,0.7671249151391718
10813,0.9464528173794976
10814,0.5780210454854039
10815,0.42267481330617784
10816,0.5552274270196877
10817,0.34271894093686356
10818,0.5536490156143924
10819,0.49942294636795653
1082,0.8950780719619823
10820,0.5157501697216564
10821,0.3819416157501697
10822,0.033027834351663274
10823,0.2519517990495587
10824,0.5746096401900882
10825,0.4861846571622539
10826,0.6760183299389002
10827,0.8671079429735234
10828,0.4494399185336049
10829,0.8916157501697216
1083,0.538509843856076
10830,0.5063815342837746
10831,0.29499321113374066
10832,0.7808893414799728
10833,0.8597420230821453
10834,0.120010183299389
10835,0.47228445349626613
10836,0.19691106585200271
10837,0.2946707399864223
10838,0.1487101154107264
10839,0.15561778682959945
1084,0.6857773251866939
10840,0.3087236931432451
10841,0.7828071961982349
10842,0.18587915818058384
10843,0.4943143245078072
10844,0.9196537678207739
10845,0.5690088255261372
10846,0.9705363204344875
10847,0.6679904955872369
10848,0.8031568228105906
10849,0.17651052274270196
1085,0.18155125594025798
10850,0.49816700610997966
10851,0.31065852002715544
10852,0.29429735234215887
10853,0.4775458248472505
10854,0.8918703326544467
10855,0.37944670739986425
10856,0.8439748811948404
10857,0.5959945689069925
10858,0.3530210454854039
10859,0.4855906313645621
1086,0.9843856076035302
10860,0.12048540393754242
10861,0.5875594025797691
10862,0.5465546503733877
10863,0.721724372029871
10864,0.21905974202308215
10865,0.25602511880515955
10866,0.47087576374745416
10867,0.5056687033265445
10868,0.6065852002715546
10869,0.26495247793618465
1087,0.3803971486761711
10870,0.18762729124236252
10871,0.35975899524779364
10872,0.2984725050916497
10873,0.7307875084860829
10874,0.9655295315682281
10875,0.3232009504412763
10876,0.4028173794976239
10877,0.6168533604887984
10878,0.6383231500339444
10879,0.3685336048879837
1088,0.3024949083503055
10880,0.8757128309572302
10881,0.11352681602172437
10882,0.3421418873048201
10883,0.11430753564154786
10884,0.9934317718940937
10885,0.16045485403937543
10886,0.9495587236931432
10887,0.47235234215885946
10888,0.03850984385607604
10889,0.6034962661235573
1089,0.44244738628649016
10890,0.57520366598778
10891,0.45436184657162254
10892,0.361541072640869
10893,0.6379837067209776
10894,0.9494568906992532
10895,0.34451799049558723
10896,0.07712152070604208
10897,0.015393754243041412
10898,0.5112355736591989
10899,0.7676849966055669
109,0.8327393075356415
1090,0.9710964019008825
10900,0.6583333333333333
10901,0.485081466395112
10902,0.6773591310251188
10903,0.12221656483367278
10904,0.6842158859470469
10905,0.19309232858112696
10906,0.0329938900203666
10907,0.3895790902919212
10908,0.6828241683638833
10909,0.5897318397827562
1091,0.3396469789545146
10910,0.2692634080108622
10911,0.7749151391717584
10912,0.13229803122878478
10913,0.5718601493550577
10914,0.8694161575016972
10915,0.5307196198234895
10916,0.5307026476578411
10917,0.3303292600135777
10918,0.7111507128309572
10919,0.8118295994568907
1092,0.7488119484046164
10920,0.9021554650373388
10921,0.3711642905634759
10922,0.02235234215885947
10923,0.9643414799728446
10924,0.5283944331296674
10925,0.8588594704684318
10926,0.9686863543788188
10927,0.42751188051595385
10928,0.4317888662593347
10929,0.05064494229463679
1093,0.7054989816700611
10930,0.7766463000678887
10931,0.7423794976238968
10932,0.6458418194161575
10933,0.09495926680244399
10934,0.31315342837746096
10935,0.18942634080108622
10936,0.8460115410726409
10937,0.2262050237610319
10938,0.3465546503733876
10939,0.6091649694501018
1094,0.6303801765105227
10940,0.880142566191446
10941,0.523285811269518
10942,0.37408350305498983
10943,0.926459606245757
10944,0.9301765105227427
10945,0.5518329938900204
10946,0.8726578411405296
10947,0.28453835709436526
10948,0.17576374745417514
10949,0.29405974202308216
1095,0.9806687033265444
10950,0.7286150712830958
10951,0.8740665308893415
10952,0.9514765784114053
10953,0.6372369314324507
10954,0.7303801765105228
10955,0.7431941615750169
10956,0.3907671418873048
10957,0.2805498981670061
10958,0.24645281737949762
10959,0.6685166327223354
1096,0.6475220638153428
10960,0.8954684317718941
10961,0.04273591310251188
10962,0.8318397827562797
10963,0.31680244399185337
10964,0.43667684996605566
10965,0.3636625933469111
10966,0.5308553971486761
10967,0.9051086218601494
10968,0.5418363883231501
10969,0.7632892057026477
1097,0.6573489477257298
10970,0.8073489477257298
10971,0.32668024439918536
10972,0.9031907671418873
10973,0.18034623217922607
10974,0.46865241004752206
10975,0.6611507128309573
10976,0.5576374745417515
10977,0.5139680923285811
10978,0.8943312966734556
10979,0.07311608961303462
1098,0.7437881873727088
10980,0.21819416157501698
10981,0.5438900203665987
10982,0.07656143923964698
10983,0.17914120841819417
10984,0.4687881873727088
10985,0.6798540393754243
10986,0.12978615071283095
10987,0.9410556687033266
10988,0.0762050237610319
10989,0.9205023761031907
1099,0.7653937542430415
10990,0.8866259334691107
10991,0.19059742023082146
10992,0.7536659877800407
10993,0.5778343516632722
10994,0.3036150712830957
10995,0.8705532926001358
10996,0.027630685675492192
10997,0.506449422946368
10998,0.028547182620502376
10999,0.3864731839782756
11,0.14529871011541073
110,0.32284453496266124
1100,0.2905295315682281
11000,0.3889171758316361
11001,0.7187033265444671
11002,0.3529022403258656
11003,0.07642566191446029
11004,0.22172437202987103
11005,0.9610149355057706
11006,0.9410386965376782
11007,0.17376103190767142
11008,0.27387983706720975
11009,0.8850475220638153
1101,0.14164969450101833
11010,0.8827223353699932
11011,0.08450441276306857
11012,0.18099117447386287
11013,0.42462661235573657
11014,0.5412084181941615
11015,0.9344025797691785
11016,0.3249830278343517
11017,0.021673455532926
11018,0.008859470468431772
11019,0.559521384928717
1102,0.2085369993211134
11020,0.5162932790224033
11021,0.10441276306856755
11022,0.5808893414799728
11023,0.25184996605566873
11024,0.041055668703326546
11025,0.8520366598778004
11026,0.45578750848608285
11027,0.5944501018329938
11028,0.28206042090970807
11029,0.38660896130346234
1103,0.6238289205702647
11030,0.7747623896809233
11031,0.37248811948404614
11032,0.7376782077393076
11033,0.5885098438560761
11034,0.37340461642905637
11035,0.5564154786150712
11036,0.03852681602172437
11037,0.5646978954514597
11038,0.5078581126951799
11039,0.9406313645621182
1104,0.22133401221995927
11040,0.5125424304141208
11041,0.7349456890699253
11042,0.35033944331296674
11043,0.919857433808554
11044,0.22686693822131704
11045,0.5041751527494909
11046,0.3114052953156823
11047,0.009606245756958587
11048,0.7713340122199592
11049,0.47756279701289883
1105,0.8072131704005431
11050,0.5525627970128989
11051,0.3179735234215886
