Id,Action
573,0.794
574,0.909
575,0.998
576,0.999
577,0.99
578,0.9795
579,0.8415
580,0.963
581,1.0
582,0.9885
583,0.993
584,0.9895
585,0.9975
586,0.8025
587,0.995
588,0.9625
589,0.989
590,0.9895
591,0.9975
592,0.9935
593,0.9565
594,0.9755
595,0.9985
596,0.9795
597,0.9935
598,0.996
599,0.9645
600,0.994
601,0.991
602,0.997
603,0.9995
604,0.96
605,0.993
606,0.993
607,0.9945
608,0.974
609,0.9655
610,0.947
611,0.9975
612,0.971
613,0.935
614,0.266
615,1.0
616,0.7155
617,0.993
618,0.927
619,0.9985
620,0.948
621,0.9985
622,0.979
623,0.974
624,0.5905
625,0.9845
626,1.0
627,0.998
628,0.994
629,0.9805
630,0.999
631,0.99
632,0.97
633,1.0
634,0.999
635,0.9535
636,0.9895
637,0.996
638,0.995
639,0.97
640,0.9995
641,0.996
642,0.981
643,0.9955
644,0.9855
645,0.9785
646,0.87
647,0.956
648,0.9695
649,0.996
650,0.9755
651,0.9575
652,0.9955
653,0.7705
654,0.989
655,0.9245
656,0.9995
657,0.989
658,0.9965
659,0.973
660,0.996
661,0.9365
662,0.9555
663,0.996
664,0.989
665,0.988
666,0.432
667,0.846
668,0.9995
669,0.9735
670,0.6805
671,0.8765
672,0.8685
673,0.4125
674,0.9765
675,0.9825
676,0.973
677,0.8925
678,0.999
679,0.9965
680,0.978
681,0.5915
682,0.6285
683,0.997
684,0.963
685,0.9905
686,0.9815
687,0.9915
688,0.9985
689,0.9975
690,0.9945
691,0.9835
692,0.9845
693,0.4955
694,0.9975
695,0.999
696,0.9625
697,0.9905
698,0.9975
699,0.982
700,0.989
701,0.971
702,0.9965
703,0.995
704,0.9745
705,0.9915
706,0.9395
707,0.5855
708,1.0
709,0.977
710,0.995
711,0.6715
712,0.996
713,1.0
714,0.9985
715,0.9935
716,0.924
717,0.9965
718,0.9885
719,0.9955
720,0.991
721,0.972
722,0.988
723,0.9945
724,0.9755
725,0.9995
726,0.9955
727,0.988
728,0.998
729,0.9855
730,0.9405
731,0.931
732,1.0
733,0.9955
734,0.9945
735,0.939
736,0.8015
737,0.997
738,0.9935
739,1.0
740,0.994
741,0.999
742,0.9515
743,1.0
744,0.9935
745,0.999
746,1.0
747,0.9965
748,0.9975
749,0.999
750,0.9965
751,0.986
752,0.9995
753,0.998
754,0.9985
755,0.9975
756,0.8845
757,0.978
758,0.994
759,0.9975
760,0.9985
761,0.9925
762,0.986
763,0.78
764,0.9995
765,0.99
766,0.993
767,0.913
768,0.999
769,0.9635
770,0.986
771,0.992
772,0.9965
773,0.9935
774,0.981
775,0.999
776,0.6365
777,0.9985
778,0.9935
779,0.9905
780,0.9955
781,0.86
782,1.0
783,0.978
784,0.998
785,0.96
786,0.999
787,0.9925
788,0.971
789,0.9935
790,0.9475
791,0.9745
792,1.0
793,0.969
794,0.9575
795,0.989
796,0.9915
797,0.9925
798,0.9925
799,0.952
800,0.998
801,0.999
802,0.999
803,0.9895
804,0.9765
805,0.9925
806,0.995
807,0.818
808,0.937
809,0.992
810,0.9965
811,0.95
812,0.469
813,0.9975
814,0.969
815,0.3845
816,1.0
817,0.997
818,0.9915
819,0.997
820,0.999
821,0.9115
822,0.9885
823,0.998
824,0.9985
825,0.9905
826,0.933
827,1.0
828,0.9495
829,0.9565
830,0.9985
831,0.9945
832,0.9815
833,0.988
834,0.9945
835,0.999
836,0.9665
837,0.929
838,0.9985
839,0.953
840,0.972
841,0.9915
842,0.9995
843,0.999
844,0.997
845,0.995
846,0.998
847,0.999
848,0.9985
849,0.999
850,0.8835
851,0.9975
852,0.998
853,0.9935
854,0.7265
855,0.9905
856,1.0
857,0.9775
858,0.965
859,1.0
860,0.9945
861,0.9965
862,0.95
863,0.999
864,0.969
865,0.8855
866,0.985
867,0.999
868,0.9855
869,0.995
870,0.9985
871,0.9695
872,0.9135
873,0.996
874,0.985
875,0.9975
876,0.9945
877,0.961
878,0.9775
879,0.9955
880,0.98
881,0.9645
882,0.9945
883,0.9985
884,0.9135
885,0.9935
886,0.996
887,0.9885
888,1.0
889,0.996
890,1.0
891,1.0
892,0.9325
893,0.714
894,0.9945
895,0.994
896,0.9905
897,0.3505
898,0.9805
899,0.9585
900,0.9995
901,0.9985
902,0.9885
903,0.9885
904,1.0
905,0.999
906,0.9965
907,0.9975
908,1.0
909,0.922
910,0.974
911,0.96
912,0.988
913,1.0
914,0.997
915,0.999
916,0.9955
917,0.999
918,0.995
919,0.997
920,0.9985
921,0.9935
922,1.0
923,0.955
924,0.9845
925,0.9515
926,0.9995
927,0.998
928,0.9945
929,0.966
930,1.0
931,0.9835
932,0.9815
933,0.942
934,0.9725
935,0.999
936,0.692
937,0.9985
938,0.995
939,0.988
940,0.9995
941,0.991
942,0.9915
943,0.314
944,1.0
945,0.9535
946,0.951
947,0.992
948,0.9565
949,0.9985
950,1.0
951,0.998
952,0.893
953,0.998
954,0.997
955,0.992
956,0.41
957,0.974
958,0.998
959,0.7165
960,0.895
961,0.9275
962,0.992
963,1.0
964,0.999
965,0.976
966,0.95
967,0.982
968,0.9765
969,0.999
970,0.985
971,0.984
972,0.9995
973,0.9725
974,0.9975
975,0.9985
976,0.9915
977,0.988
978,0.9815
979,0.996
980,0.43
981,0.9995
982,0.9995
983,0.999
984,0.357
985,0.9545
986,0.982
987,1.0
988,0.996
989,0.99
990,0.242
991,0.1515
992,0.9565
993,0.999
994,0.9965
995,0.9785
996,0.9975
997,0.612
998,0.997
999,0.998
1000,0.993
1001,0.901
1002,0.9435
1003,0.9995
1004,0.9955
1005,0.9895
1006,0.9825
1007,0.976
1008,0.999
1009,0.995
1010,0.9985
1011,0.9995
1012,1.0
1013,0.99
1014,0.9985
1015,0.9615
1016,0.9965
1017,0.167
1018,0.998
1019,0.9985
1020,0.998
1021,0.9995
1022,0.956
1023,0.998
1024,0.999
1025,0.9965
1026,0.973
1027,0.9965
1028,1.0
1029,0.999
1030,0.9965
1031,0.97
1032,1.0
1033,0.998
1034,0.9715
1035,0.9955
1036,0.998
1037,0.995
1038,0.9805
1039,0.99
1040,0.991
1041,0.9965
1042,0.9795
1043,0.0995
1044,0.731
1045,0.8825
1046,0.9885
1047,0.9025
1048,0.985
1049,0.2165
1050,1.0
1051,1.0
1052,0.9955
1053,0.9995
1054,0.958
1055,0.973
1056,0.997
1057,0.8615
1058,0.9905
1059,0.993
1060,0.991
1061,0.995
1062,0.97
1063,0.992
1064,0.9875
1065,0.9995
1066,1.0
1067,0.9935
1068,0.9925
1069,0.945
1070,0.9995
1071,0.413
1072,0.998
1073,0.8445
1074,0.9965
1075,0.998
1076,0.995
1077,0.9945
1078,0.99
1079,0.9985
1080,0.9725
1081,0.9975
1082,0.9985
1083,0.9965
1084,0.9955
1085,0.9375
1086,1.0
1087,0.996
1088,0.9625
1089,0.9785
1090,0.9995
1091,0.971
1092,0.996
1093,0.9935
1094,0.993
1095,1.0
1096,0.9855
1097,0.9875
1098,0.993
1099,0.9965
1100,0.9155
1101,0.9255
1102,0.8905
1103,0.9955
1104,0.992
1105,0.9975
1106,1.0
1107,0.9905
1108,0.996
1109,0.9995
1110,0.9965
1111,0.9985
1112,0.9955
1113,1.0
1114,0.889
1115,0.987
1116,0.9915
1117,0.984
1118,0.985
1119,0.977
1120,0.9785
1121,0.997
1122,0.3845
1123,0.97
1124,0.9585
1125,0.998
1126,0.9885
1127,0.9985
1128,0.9975
1129,1.0
1130,0.9965
1131,0.994
1132,0.982
1133,0.9765
1134,0.999
1135,0.76
1136,0.974
1137,0.953
1138,0.999
1139,0.993
1140,0.864
1141,0.9695
1142,0.9845
1143,0.949
1144,0.988
1145,0.996
1146,0.999
1147,0.9975
1148,0.9005
1149,0.988
1150,0.99
1151,1.0
1152,0.9935
1153,0.9745
1154,0.972
1155,1.0
1156,0.9735
1157,0.9935
1158,0.9895
1159,1.0
1160,0.986
1161,0.9345
1162,0.999
1163,0.969
1164,0.981
1165,1.0
1166,0.9965
1167,0.9995
1168,0.8425
1169,0.951
1170,1.0
1171,1.0
1172,0.988
1173,0.997
1174,0.6035
1175,1.0
1176,0.99
1177,0.975
1178,0.9945
1179,0.998
1180,0.427
1181,0.8855
1182,0.9535
1183,0.9785
1184,0.9845
1185,0.998
1186,0.9975
1187,0.9855
1188,0.65
1189,1.0
1190,0.996
1191,0.9995
1192,0.974
1193,0.9975
1194,0.985
1195,0.9235
1196,0.9925
1197,0.996
1198,0.958
1199,0.9955
1200,1.0
1201,0.9775
1202,0.9975
1203,0.998
1204,0.999
1205,0.983
1206,0.9915
1207,0.867
1208,0.999
1209,0.345
1210,0.9595
1211,0.988
1212,0.9975
1213,0.9695
1214,0.9915
1215,0.9985
1216,0.9505
1217,0.9945
1218,0.92
1219,0.8825
1220,0.918
1221,0.996
1222,0.9175
1223,0.9895
1224,0.444
1225,0.9945
1226,0.9705
1227,1.0
1228,0.9815
1229,1.0
1230,1.0
1231,0.999
1232,0.969
1233,0.9965
1234,0.997
1235,0.9995
1236,0.9905
1237,0.994
1238,0.9965
1239,0.998
1240,0.9715
1241,0.8805
1242,0.996
1243,0.997
1244,0.999
1245,0.9975
1246,0.7595
1247,0.856
1248,1.0
1249,0.9455
1250,0.999
1251,0.976
1252,0.934
1253,0.9985
1254,0.998
1255,0.9965
1256,0.9985
1257,0.996
1258,0.9935
1259,0.9915
1260,0.997
1261,0.9765
1262,0.997
1263,0.9875
1264,0.9785
1265,0.973
1266,0.966
1267,0.998
1268,0.9715
1269,0.9995
1270,0.999
1271,0.9965
1272,0.991
1273,0.981
1274,0.9855
1275,0.9985
1276,0.9985
1277,0.9985
1278,0.991
1279,0.9975
1280,0.897
1281,0.9975
1282,0.9915
1283,0.9945
1284,0.981
1285,0.9865
1286,0.9525
1287,0.843
1288,0.9735
1289,0.669
1290,1.0
1291,0.999
1292,0.987
1293,0.9885
1294,0.9505
1295,0.9985
1296,0.945
1297,1.0
1298,0.971
1299,0.997
1300,0.982
1301,0.998
1302,0.964
1303,0.9935
1304,0.9925
1305,0.9815
1306,0.991
1307,0.995
1308,0.9925
1309,0.999
1310,0.99
1311,0.979
1312,0.9925
1313,0.345
1314,0.997
1315,0.996
1316,0.9995
1317,0.9325
1318,0.999
1319,0.999
1320,0.369
1321,0.9965
1322,0.9945
1323,0.9985
1324,0.998
1325,0.9895
1326,0.9985
1327,0.9625
1328,0.995
1329,0.973
1330,0.994
1331,0.9985
1332,0.9925
1333,0.6995
1334,0.9815
1335,0.7995
1336,0.988
1337,1.0
1338,0.9915
1339,0.842
1340,0.9855
1341,0.95
1342,0.998
1343,0.985
1344,0.9985
1345,0.9995
1346,0.993
1347,1.0
1348,0.971
1349,0.9715
1350,0.9995
1351,0.898
1352,0.987
1353,0.91
1354,0.996
1355,0.9945
1356,0.998
1357,0.995
1358,0.9725
1359,0.195
1360,0.9595
1361,0.9995
1362,0.989
1363,0.9955
1364,0.902
1365,0.8695
1366,0.9985
1367,0.998
1368,1.0
1369,0.9975
1370,0.912
1371,1.0
1372,0.7125
1373,0.718
1374,0.9955
1375,0.9965
1376,0.993
1377,0.8975
1378,0.994
1379,0.93
1380,0.9925
1381,0.999
1382,0.9885
1383,0.9995
1384,1.0
1385,0.9965
1386,0.997
1387,0.99
1388,0.9775
1389,1.0
1390,0.997
1391,0.3775
1392,0.9985
1393,0.863
1394,0.995
1395,0.846
1396,0.9925
1397,0.998
1398,0.984
1399,0.9665
1400,0.9925
1401,0.9965
1402,0.9845
1403,0.972
1404,0.9545
1405,0.9875
1406,0.9985
1407,0.9805
1408,0.999
1409,0.5165
1410,0.983
1411,0.9945
1412,0.9795
1413,0.375
1414,0.2155
1415,0.997
1416,0.998
1417,0.8395
1418,0.9895
1419,0.9985
1420,0.994
1421,1.0
1422,0.996
1423,0.997
1424,0.998
1425,0.9815
1426,0.9995
1427,1.0
1428,0.961
1429,0.3865
1430,0.9855
1431,0.9995
1432,0.998
1433,0.1335
1434,0.8305
1435,0.9975
1436,0.999
1437,0.994
1438,0.997
1439,0.947
1440,0.956
1441,0.855
1442,0.999
1443,0.9845
1444,1.0
1445,0.997
1446,0.9895
1447,0.982
1448,0.9485
1449,0.9965
1450,0.876
1451,0.9705
1452,0.994
1453,0.996
1454,0.9455
1455,0.996
1456,0.951
1457,0.991
1458,0.9975
1459,0.9845
1460,0.9975
1461,0.999
1462,0.2495
1463,0.9975
1464,0.412
1465,1.0
1466,1.0
1467,0.9665
1468,0.991
1469,0.987
1470,0.9915
1471,1.0
1472,0.9445
1473,0.939
1474,0.9985
1475,0.998
1476,0.999
1477,0.995
1478,0.997
1479,0.9745
1480,0.9085
1481,1.0
1482,0.845
1483,0.9945
1484,0.925
1485,0.9965
1486,0.989
1487,0.9845
1488,0.9455
1489,0.99
1490,0.9035
1491,1.0
1492,0.9995
1493,0.9695
1494,0.8305
1495,0.997
1496,0.9715
1497,0.988
1498,0.9905
1499,0.97
1500,0.9805
1501,0.9965
1502,0.9775
1503,0.9865
1504,0.986
1505,0.924
1506,0.9255
1507,0.9965
1508,0.9955
1509,0.9985
1510,0.994
1511,0.9995
1512,0.987
1513,0.995
1514,0.956
1515,0.989
1516,0.891
1517,0.7825
1518,0.9465
1519,0.9985
1520,0.978
1521,0.9975
1522,0.9125
1523,0.9945
1524,0.841
1525,0.997
1526,0.9995
1527,0.9855
1528,0.995
1529,0.9875
1530,1.0
1531,0.9915
1532,0.9705
1533,0.996
1534,0.9995
1535,0.9985
1536,0.9845
1537,0.998
1538,1.0
1539,0.9885
1540,0.9985
1541,0.999
1542,0.9965
1543,0.9785
1544,0.949
1545,0.999
1546,0.988
1547,0.9735
1548,0.997
1549,1.0
1550,0.989
1551,0.961
1552,0.9955
1553,0.997
1554,1.0
1555,0.984
1556,0.997
1557,0.9855
1558,0.9985
1559,0.985
1560,0.9945
1561,0.9985
1562,0.9575
1563,0.755
1564,0.987
1565,0.9865
1566,0.9615
1567,1.0
1568,0.9845
1569,0.9905
1570,0.7535
1571,0.8125
1572,0.999
1573,0.384
1574,1.0
1575,0.939
1576,0.979
1577,0.9505
1578,0.9975
1579,0.9995
1580,0.5505
1581,0.982
1582,0.9825
1583,0.9915
1584,0.999
1585,0.9855
1586,0.999
1587,0.9835
1588,0.9715
1589,1.0
1590,0.9995
1591,0.9495
1592,0.9995
1593,0.9135
1594,0.9345
1595,0.1005
1596,0.994
1597,0.9895
1598,0.997
1599,0.3595
1600,0.9905
1601,0.999
1602,0.995
1603,0.9795
1604,0.992
1605,0.995
1606,0.9535
1607,0.957
1608,0.8625
1609,0.9805
1610,0.9685
1611,0.9995
1612,0.9945
1613,0.998
1614,0.999
1615,1.0
1616,0.9955
1617,0.3555
1618,0.995
1619,1.0
1620,0.807
1621,0.694
1622,0.943
1623,0.9425
1624,0.9945
1625,0.995
1626,0.999
1627,0.651
1628,0.964
1629,0.8705
1630,0.978
1631,1.0
1632,0.9805
1633,0.953
1634,0.9985
1635,0.9525
1636,0.9865
1637,0.9955
1638,0.998
1639,0.9965
1640,0.98
1641,0.9955
1642,0.9795
1643,1.0
1644,0.989
1645,0.906
1646,0.999
1647,0.9775
1648,0.9995
1649,0.9545
1650,0.999
1651,0.926
1652,0.999
1653,0.9895
1654,0.9985
1655,0.994
1656,0.9915
1657,0.9845
1658,0.9475
1659,0.8715
1660,0.9985
1661,0.998
1662,0.9995
1663,0.9975
1664,0.985
1665,0.997
1666,0.996
1667,0.822
1668,1.0
1669,0.996
1670,0.992
1671,0.8585
1672,0.991
1673,0.9565
1674,1.0
1675,0.4495
1676,0.0855
1677,0.957
1678,1.0
1679,0.991
1680,0.9915
1681,0.892
1682,0.9975
1683,0.9935
1684,0.858
1685,0.97
1686,0.995
1687,0.9805
1688,0.9875
1689,0.997
1690,1.0
1691,0.9955
1692,1.0
1693,0.997
1694,0.607
1695,0.9945
1696,0.995
1697,0.9925
1698,0.942
1699,0.9995
1700,1.0
1701,0.9905
1702,0.9985
1703,0.999
1704,1.0
1705,0.993
1706,0.9895
1707,0.9935
1708,0.9765
1709,0.995
1710,0.997
1711,0.9675
1712,0.9985
1713,0.738
1714,0.99
1715,0.9175
1716,0.9915
1717,0.9835
1718,0.0505
1719,0.991
1720,1.0
1721,0.9995
1722,0.912
1723,0.991
1724,0.9955
1725,0.992
1726,0.999
1727,0.9965
1728,0.998
1729,0.9895
1730,0.984
1731,0.987
1732,0.9985
1733,0.9975
1734,0.9885
1735,0.996
1736,0.8975
1737,0.9555
1738,0.996
1739,0.994
1740,0.9995
1741,0.979
1742,0.9945
1743,0.9495
1744,0.9775
1745,0.995
1746,0.998
1747,0.995
1748,0.9875
1749,0.997
1750,0.998
1751,0.987
1752,0.9905
1753,0.9995
1754,0.999
1755,0.952
1756,0.996
1757,0.971
1758,0.9965
1759,0.9865
1760,0.9845
1761,0.5735
1762,0.9795
1763,0.9985
1764,0.975
1765,0.9925
1766,0.992
1767,0.991
1768,0.1705
1769,0.957
1770,0.982
1771,0.998
1772,1.0
1773,0.9925
1774,0.9605
1775,0.9975
1776,0.939
1777,0.962
1778,0.5155
1779,1.0
1780,0.914
1781,0.957
1782,0.8265
1783,1.0
1784,0.958
1785,1.0
1786,0.992
1787,0.9755
1788,0.99
1789,0.988
1790,0.996
1791,0.907
1792,1.0
1793,0.992
1794,0.8705
1795,0.9985
1796,0.9415
1797,0.8435
1798,0.9985
1799,0.9995
1800,0.973
1801,0.9935
1802,0.9995
1803,0.992
1804,1.0
1805,0.889
1806,0.9975
1807,0.995
1808,0.9995
1809,1.0
1810,0.991
1811,0.9945
1812,0.9995
1813,0.6745
1814,0.987
1815,0.9945
1816,0.9955
1817,0.9945
1818,1.0
1819,0.987
1820,0.996
1821,0.9865
1822,0.996
1823,0.959
1824,0.3985
1825,0.9985
1826,0.991
1827,0.999
1828,0.9955
1829,0.9955
1830,0.9155
1831,0.9885
1832,1.0
1833,0.987
1834,0.981
1835,0.981
1836,0.9865
1837,0.9945
1838,0.9925
1839,0.984
1840,0.9775
1841,1.0
1842,0.9985
1843,0.9945
1844,0.997
1845,0.999
1846,0.92
1847,0.996
1848,0.9965
1849,0.9985
1850,0.992
1851,0.93
1852,0.9865
1853,0.6065
1854,0.982
1855,0.9995
1856,0.998
1857,0.9955
1858,0.624
1859,0.9935
1860,0.5235
1861,0.9735
1862,0.9955
1863,0.9785
1864,0.9745
1865,0.999
1866,1.0
1867,0.9775
1868,0.991
1869,0.977
1870,0.9725
1871,0.9975
1872,0.986
1873,0.3515
1874,0.989
1875,0.4715
1876,0.9965
1877,0.9675
1878,0.481
1879,0.9975
1880,0.994
1881,0.988
1882,0.951
1883,0.991
1884,0.1255
1885,0.984
1886,0.9715
1887,0.9405
1888,0.997
1889,0.9965
1890,1.0
1891,0.956
1892,0.9905
1893,0.998
1894,1.0
1895,0.96
1896,1.0
1897,0.9595
1898,0.9945
1899,0.9135
1900,0.997
1901,0.4495
1902,0.997
1903,0.9865
1904,0.994
1905,0.982
1906,0.997
1907,0.998
1908,0.9615
1909,0.994
1910,0.9865
1911,0.9975
1912,0.999
1913,0.975
1914,0.9925
1915,0.9855
1916,0.953
1917,0.991
1918,0.989
1919,0.9495
1920,0.867
1921,0.9555
1922,0.997
1923,0.996
1924,0.727
1925,0.9995
1926,0.9835
1927,0.99
1928,0.998
1929,1.0
1930,0.994
1931,0.891
1932,0.9125
1933,0.9985
1934,0.974
1935,0.9925
1936,0.9385
1937,0.9885
1938,0.9995
1939,0.994
1940,0.977
1941,0.994
1942,0.9995
1943,0.996
1944,0.9625
1945,0.99
1946,0.994
1947,0.997
1948,0.998
1949,0.987
1950,0.986
1951,0.9905
1952,0.9835
1953,0.988
1954,0.983
1955,1.0
1956,0.958
1957,0.69
1958,0.9905
1959,0.986
1960,0.9895
1961,0.9755
1962,0.988
1963,0.9685
1964,0.9765
1965,0.9885
1966,0.97
1967,0.999
1968,0.3105
1969,0.867
1970,0.9915
1971,0.623
1972,0.9965
1973,0.9965
1974,0.988
1975,0.99
1976,0.9665
1977,0.963
1978,0.9975
1979,0.977
1980,0.994
1981,0.9865
1982,0.9985
1983,0.85
1984,0.999
1985,0.9595
1986,0.991
1987,0.942
1988,0.9935
1989,0.988
1990,0.917
1991,0.845
1992,1.0
1993,0.999
1994,0.989
1995,0.998
1996,0.9975
1997,0.9995
1998,0.985
1999,0.985
2000,0.978
2001,0.979
2002,0.9795
2003,0.967
2004,0.995
2005,0.989
